"opportunity_id","deal_stage","sales_agent","manager","regional_office","product","account","sales_price","engage_date","stale_days","record_completeness","priority_score","recommended_action"
"E8QHX9TE","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-05-11,235,60,72,"Complete CRM record"
"04OAV3CV","Engaging","Elease Gluck","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-05-17,229,60,72,"Complete CRM record"
"D85PDC6S","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-05-18,228,60,72,"Complete CRM record"
"JL9ERNVY","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-05-20,226,60,72,"Complete CRM record"
"PPUSV3RG","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-05-21,225,60,72,"Complete CRM record"
"WS3BIQ4S","Engaging","Markita Hansen","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-05-22,224,60,72,"Complete CRM record"
"41RF80KQ","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-05-23,223,60,72,"Complete CRM record"
"K7TV5UBZ","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-05-24,222,60,72,"Complete CRM record"
"VXTVHC1Z","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-05-28,218,60,72,"Complete CRM record"
"C6TQMD3C","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-06-07,208,60,72,"Complete CRM record"
"7HSRDCCK","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-06-13,202,60,72,"Complete CRM record"
"HEWKNHTH","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-06-18,197,60,72,"Complete CRM record"
"EBLSL27F","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-06-24,191,60,72,"Complete CRM record"
"2FNTCPOU","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-06-25,190,60,72,"Complete CRM record"
"FOJG3OCO","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-07-01,184,60,72,"Complete CRM record"
"YYTZSTL0","Engaging","Rosie Papadopoulos","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-07-07,178,60,72,"Complete CRM record"
"NK1B8YME","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-07-09,176,60,72,"Complete CRM record"
"0T9KUEQ2","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-07-11,174,60,72,"Complete CRM record"
"JB3J080M","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-07-11,174,60,72,"Complete CRM record"
"M2A8EY5Q","Engaging","Hayden Neloms","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-07-16,169,60,72,"Complete CRM record"
"3YDXZ4FA","Engaging","Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-21,164,60,72,"Complete CRM record"
"T4AW06MM","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-22,163,60,72,"Complete CRM record"
"IMLG35AP","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-22,163,60,72,"Complete CRM record"
"9Q7NSPTF","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-07-23,162,60,72,"Complete CRM record"
"513PSPBN","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-24,161,60,72,"Complete CRM record"
"RV5Y8DRY","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-07-25,160,60,72,"Complete CRM record"
"FPLXC8Z3","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-07-26,159,60,72,"Complete CRM record"
"OD895EQM","Engaging","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-26,159,60,72,"Complete CRM record"
"N9GIC5PC","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-27,158,60,72,"Complete CRM record"
"1T5WFCEJ","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-27,158,60,72,"Complete CRM record"
"G7RZTAMV","Engaging","Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-07-27,158,60,72,"Complete CRM record"
"T0TDA2O1","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-29,156,60,72,"Complete CRM record"
"1RXGKOUE","Engaging","Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-07-29,156,60,72,"Complete CRM record"
"1O72EKFY","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-07-31,154,60,72,"Complete CRM record"
"DZQW0KQ4","Engaging","Markita Hansen","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-07-31,154,60,72,"Complete CRM record"
"MBYOJR5A","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-08-01,153,60,72,"Complete CRM record"
"6TGCOE5O","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-08-03,151,60,72,"Complete CRM record"
"OVA9HMN1","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-08-05,149,60,72,"Complete CRM record"
"RCJRB8W8","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-08-05,149,60,72,"Complete CRM record"
"5NGPM4C3","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-08-05,149,60,72,"Complete CRM record"
"WO1OYV0Z","Engaging","Boris Faz","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-08-06,148,60,72,"Complete CRM record"
"AD2YEH7W","Engaging","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-08-06,148,60,72,"Complete CRM record"
"98K99UW9","Engaging","Rosie Papadopoulos","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-08-06,148,60,72,"Complete CRM record"
"FCBSZ6FJ","Engaging","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro","Unknown",5482,2017-08-09,145,60,72,"Complete CRM record"
"Z4OOTJAJ","Engaging","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro","Unknown",5482,2017-08-10,144,60,72,"Complete CRM record"
"3C6E0D28","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-08-12,142,60,72,"Complete CRM record"
"QQPAK72N","Engaging","Hayden Neloms","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-08-13,141,60,72,"Complete CRM record"
"5378T3K3","Engaging","Markita Hansen","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-08-15,139,60,72,"Complete CRM record"
"HF1GSBT4","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-08-24,130,60,72,"Complete CRM record"
"Y0M8X7BV","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-08-25,129,60,72,"Complete CRM record"
"KAGK2GQJ","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-01,122,60,72,"Complete CRM record"
"J0G6ZLYZ","Engaging","Zane Levy","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-02,121,60,72,"Complete CRM record"
"H8XH5MFQ","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-03,120,60,72,"Complete CRM record"
"77IBMLTB","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-11,112,60,72,"Complete CRM record"
"VRWH3YJV","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-14,109,60,72,"Complete CRM record"
"R6Q5JOLX","Engaging","Cassey Cress","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-09-16,107,60,72,"Complete CRM record"
"DY8DMZZ9","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-09-16,107,60,72,"Complete CRM record"
"A7OVC1WK","Engaging","Corliss Cosme","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-09-19,104,60,72,"Complete CRM record"
"NRK892VX","Engaging","Elease Gluck","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-09-20,103,60,72,"Complete CRM record"
"LFI3BGEE","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Plus Pro","Unknown",5482,2017-09-22,101,60,72,"Complete CRM record"
"9JTFD4FZ","Engaging","Wilburn Farren","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-09-28,95,60,72,"Complete CRM record"
"NX28C8EI","Engaging","James Ascencio","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-30,93,60,72,"Complete CRM record"
"NMLTE4CS","Engaging","Maureen Marcano","Summer Sewald","West","GTX Plus Pro","Unknown",5482,2017-09-30,93,60,72,"Complete CRM record"
"QNB3SCN9","Engaging","Wilburn Farren","Cara Losch","East","GTX Plus Pro","Unknown",5482,2017-10-01,92,60,72,"Complete CRM record"
"E2CJIO85","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Plus Pro","Unknown",5482,2017-10-03,90,60,72,"Complete CRM record"
"OJDZN6UK","Prospecting","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"OM60BJ4S","Prospecting","Anna Snelling","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"I79B9KJ2","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"LABZ0UGB","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"3R4W7ZVY","Prospecting","Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"I2LEEFAM","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"1LWG4COF","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"FEL7FQQG","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"0TQP0E65","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"P95E1DOX","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"JCRT0QHO","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"MTGV7WOM","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"IEMOIN3K","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"XTXMQMRC","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"OQX98BBL","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"RH0FJYPZ","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"HD6YD6P9","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"64OXRCSR","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"EG3X1ACF","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"TJ64MOUR","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"FY0SHNZY","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"V2V69I86","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"OAECXU4A","Prospecting","Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"HWKJ7TFJ","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"Q62STRQQ","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"9P9J2ANM","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"OJWGRIXN","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"EB393LSH","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"566X0PLZ","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"SFR7RG9V","Prospecting","Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"UD1GNRL4","Prospecting","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"B2YZJ212","Prospecting","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"94DGJSLN","Prospecting","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"IRTO8ZJW","Prospecting","Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"U0U1RIMI","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"ZTFYF8PV","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"Q620I4AZ","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"L7PPTHLF","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"8U9CA21G","Prospecting","Lajuana Vencill","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"VUFZB941","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"EABYCHB3","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"6Z6DMG2V","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"BZ96Z7AI","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"QY7GTG6Y","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"VZ28EXFN","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"KOPIWJO5","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"465ZW6J2","Prospecting","Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"1HD5JJM3","Prospecting","Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"NWPSEF2I","Prospecting","Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"0E8D6TCQ","Prospecting","Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"52WACRCG","Prospecting","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"0PXJYUT7","Prospecting","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"D45LXDPW","Prospecting","Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"6IO91583","Prospecting","Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Basic","Unknown",1096,,,40,72,"Complete CRM record"
"OLVI7L8M","Engaging","Cassey Cress","Rocco Neubert","East","GTX Pro","Unknown",4821,2016-11-16,411,60,69,"Complete CRM record"
"KV2OFRJT","Engaging","Kami Bicknell","Summer Sewald","West","GTX Pro","Unknown",4821,2016-12-13,384,60,69,"Complete CRM record"
"C8TV7R8A","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Pro","Unknown",4821,2016-12-26,371,60,69,"Complete CRM record"
"0U3WVJO0","Engaging","Corliss Cosme","Cara Losch","East","GTX Pro","Unknown",4821,2016-12-28,369,60,69,"Complete CRM record"
"13GM5I6M","Engaging","Kami Bicknell","Summer Sewald","West","GTX Pro","Unknown",4821,2016-12-29,368,60,69,"Complete CRM record"
"RW39Y63V","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Pro","Unknown",4821,2017-01-10,356,60,69,"Complete CRM record"
"4I8X7EMW","Engaging","Corliss Cosme","Cara Losch","East","GTX Pro","Unknown",4821,2017-01-11,355,60,69,"Complete CRM record"
"OZ5S8NCK","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Pro","Unknown",4821,2017-01-18,348,60,69,"Complete CRM record"
"5BE27MLY","Engaging","Maureen Marcano","Summer Sewald","West","GTX Pro","Unknown",4821,2017-01-28,338,60,69,"Complete CRM record"
"8YIANRVX","Engaging","Zane Levy","Summer Sewald","West","GTX Pro","Unknown",4821,2017-01-29,337,60,69,"Complete CRM record"
"7VOW7BUJ","Engaging","Cassey Cress","Rocco Neubert","East","GTX Pro","Unknown",4821,2017-02-07,328,60,69,"Complete CRM record"
"2J5E145N","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Pro","Unknown",4821,2017-02-07,328,60,69,"Complete CRM record"
"ZHXIDZNI","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Pro","Unknown",4821,2017-02-08,327,60,69,"Complete CRM record"
"INBGKE14","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Pro","Unknown",4821,2017-02-16,319,60,69,"Complete CRM record"
"Y7N97FW8","Engaging","Vicki Laflamme","Celia Rouche","West","GTX Pro","Unknown",4821,2017-02-20,315,60,69,"Complete CRM record"
"6HG76L6U","Engaging","Boris Faz","Rocco Neubert","East","GTX Pro","Unknown",4821,2017-02-21,314,60,69,"Complete CRM record"
"03VCDZEE","Engaging","Maureen Marcano","Summer Sewald","West","GTX Pro","Unknown",4821,2017-02-23,312,60,69,"Complete CRM record"
"NR947OAB","Engaging","Kami Bicknell","Summer Sewald","West","GTX Pro","Unknown",4821,2017-02-24,311,60,69,"Complete CRM record"
"LMKNU8IZ","Engaging","Markita Hansen","Celia Rouche","West","GTX Pro","Unknown",4821,2017-02-24,311,60,69,"Complete CRM record"
"KVR52YDI","Engaging","Corliss Cosme","Cara Losch","East","GTX Pro","Unknown",4821,2017-03-01,306,60,69,"Complete CRM record"
"XRDF1NAB","Engaging","Zane Levy","Summer Sewald","West","GTX Pro","Unknown",4821,2017-03-01,306,60,69,"Complete CRM record"
"ZG8WPG99","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Pro","Unknown",4821,2017-03-03,304,60,69,"Complete CRM record"
"01EH41WA","Engaging","Zane Levy","Summer Sewald","West","GTX Pro","Unknown",4821,2017-03-04,303,60,69,"Complete CRM record"
"NGCM47PC","Engaging","Zane Levy","Summer Sewald","West","GTX Pro","Unknown",4821,2017-03-07,300,60,69,"Complete CRM record"
"QHJ3W8FW","Engaging","Kami Bicknell","Summer Sewald","West","GTX Pro","Unknown",4821,2017-03-12,295,60,69,"Complete CRM record"
"V74O6XQT","Engaging","Daniell Hammack","Rocco Neubert","East","GTX Pro","Unknown",4821,2017-03-14,293,60,69,"Complete CRM record"
"7PXJ92C5","Engaging","Kary Hendrixson","Summer Sewald","West","GTX Pro","Unknown",4821,2017-03-15,292,60,69,"Complete CRM record"
"WFCEPHD3","Engaging","Markita Hansen","Celia Rouche","West","GTX Pro","Unknown",4821,2017-03-16,291,60,69,"Complete CRM record"
